nohup: ignoring input
[Resume] Loaded weights from soul_ichigo.pth!
=== Kamen Fight RL Trainer ===
Device: cpu | Games: 7800 | Roster Pool: ['nigo', 'v3', 'riderman', 'x', 'amazon']
------------------------------------------------------------
Battles: 2458/7800 | Vs: x        | Win Rate (Last 50):  12.0% | Speed: 6,990 steps/s (128 fights/min) | Elapsed: 1144.4s
Battles: 2461/7800 | Vs: v3       | Win Rate (Last 50):  14.0% | Speed: 6,990 steps/s (128 fights/min) | Elapsed: 1145.7s
Battles: 2463/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,989 steps/s (128 fights/min) | Elapsed: 1146.7s
Battles: 2466/7800 | Vs: v3       | Win Rate (Last 50):  14.0% | Speed: 6,989 steps/s (128 fights/min) | Elapsed: 1148.1s
Battles: 2468/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,988 steps/s (128 fights/min) | Elapsed: 1149.2s
Battles: 2470/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,988 steps/s (128 fights/min) | Elapsed: 1150.3s
Battles: 2472/7800 | Vs: riderman | Win Rate (Last 50):  14.0% | Speed: 6,987 steps/s (128 fights/min) | Elapsed: 1151.4s
Battles: 2474/7800 | Vs: amazon   | Win Rate (Last 50):  12.0% | Speed: 6,987 steps/s (128 fights/min) | Elapsed: 1152.4s
Battles: 2476/7800 | Vs: v3       | Win Rate (Last 50):  12.0% | Speed: 6,986 steps/s (128 fights/min) | Elapsed: 1153.6s
Battles: 2478/7800 | Vs: x        | Win Rate (Last 50):  12.0% | Speed: 6,985 steps/s (128 fights/min) | Elapsed: 1154.6s
Battles: 2480/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,985 steps/s (128 fights/min) | Elapsed: 1155.6s
Battles: 2482/7800 | Vs: riderman | Win Rate (Last 50):  10.0% | Speed: 6,984 steps/s (128 fights/min) | Elapsed: 1156.6s
Battles: 2485/7800 | Vs: nigo     | Win Rate (Last 50):  10.0% | Speed: 6,984 steps/s (128 fights/min) | Elapsed: 1158.1s
Battles: 2487/7800 | Vs: riderman | Win Rate (Last 50):  10.0% | Speed: 6,983 steps/s (128 fights/min) | Elapsed: 1159.3s
Battles: 2489/7800 | Vs: amazon   | Win Rate (Last 50):   8.0% | Speed: 6,982 steps/s (128 fights/min) | Elapsed: 1160.4s
Battles: 2491/7800 | Vs: v3       | Win Rate (Last 50):   8.0% | Speed: 6,981 steps/s (128 fights/min) | Elapsed: 1161.5s
Battles: 2494/7800 | Vs: amazon   | Win Rate (Last 50):  10.0% | Speed: 6,980 steps/s (128 fights/min) | Elapsed: 1162.9s
Battles: 2496/7800 | Vs: v3       | Win Rate (Last 50):  10.0% | Speed: 6,980 steps/s (128 fights/min) | Elapsed: 1164.0s
Battles: 2498/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,979 steps/s (128 fights/min) | Elapsed: 1165.0s
Battles: 2500/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,979 steps/s (128 fights/min) | Elapsed: 1166.1s
Battles: 2503/7800 | Vs: x        | Win Rate (Last 50):  16.0% | Speed: 6,978 steps/s (128 fights/min) | Elapsed: 1167.6s
Battles: 2505/7800 | Vs: nigo     | Win Rate (Last 50):  16.0% | Speed: 6,978 steps/s (128 fights/min) | Elapsed: 1168.6s
Battles: 2507/7800 | Vs: riderman | Win Rate (Last 50):  20.0% | Speed: 6,977 steps/s (128 fights/min) | Elapsed: 1169.7s
Battles: 2510/7800 | Vs: nigo     | Win Rate (Last 50):  18.0% | Speed: 6,976 steps/s (128 fights/min) | Elapsed: 1171.3s
Battles: 2512/7800 | Vs: riderman | Win Rate (Last 50):  18.0% | Speed: 6,975 steps/s (128 fights/min) | Elapsed: 1172.4s
Battles: 2514/7800 | Vs: amazon   | Win Rate (Last 50):  18.0% | Speed: 6,974 steps/s (128 fights/min) | Elapsed: 1173.4s
Battles: 2516/7800 | Vs: v3       | Win Rate (Last 50):  18.0% | Speed: 6,974 steps/s (128 fights/min) | Elapsed: 1174.6s
Battles: 2518/7800 | Vs: x        | Win Rate (Last 50):  18.0% | Speed: 6,973 steps/s (128 fights/min) | Elapsed: 1175.7s
Battles: 2520/7800 | Vs: nigo     | Win Rate (Last 50):  20.0% | Speed: 6,972 steps/s (128 fights/min) | Elapsed: 1176.7s
Battles: 2522/7800 | Vs: riderman | Win Rate (Last 50):  20.0% | Speed: 6,972 steps/s (128 fights/min) | Elapsed: 1177.7s
Battles: 2525/7800 | Vs: nigo     | Win Rate (Last 50):  22.0% | Speed: 6,971 steps/s (128 fights/min) | Elapsed: 1179.1s
Battles: 2527/7800 | Vs: riderman | Win Rate (Last 50):  22.0% | Speed: 6,971 steps/s (128 fights/min) | Elapsed: 1180.1s
Battles: 2530/7800 | Vs: nigo     | Win Rate (Last 50):  22.0% | Speed: 6,970 steps/s (128 fights/min) | Elapsed: 1181.5s
Battles: 2532/7800 | Vs: riderman | Win Rate (Last 50):  22.0% | Speed: 6,969 steps/s (128 fights/min) | Elapsed: 1182.6s
Battles: 2534/7800 | Vs: amazon   | Win Rate (Last 50):  22.0% | Speed: 6,968 steps/s (128 fights/min) | Elapsed: 1184.0s
Battles: 2537/7800 | Vs: riderman | Win Rate (Last 50):  22.0% | Speed: 6,967 steps/s (128 fights/min) | Elapsed: 1185.5s
Battles: 2540/7800 | Vs: nigo     | Win Rate (Last 50):  24.0% | Speed: 6,967 steps/s (128 fights/min) | Elapsed: 1187.0s
Battles: 2543/7800 | Vs: x        | Win Rate (Last 50):  22.0% | Speed: 6,966 steps/s (128 fights/min) | Elapsed: 1188.5s
Battles: 2545/7800 | Vs: nigo     | Win Rate (Last 50):  22.0% | Speed: 6,965 steps/s (128 fights/min) | Elapsed: 1189.5s
Battles: 2547/7800 | Vs: riderman | Win Rate (Last 50):  20.0% | Speed: 6,965 steps/s (128 fights/min) | Elapsed: 1190.6s
Battles: 2550/7800 | Vs: nigo     | Win Rate (Last 50):  20.0% | Speed: 6,964 steps/s (128 fights/min) | Elapsed: 1192.0s
Battles: 2553/7800 | Vs: x        | Win Rate (Last 50):  18.0% | Speed: 6,963 steps/s (128 fights/min) | Elapsed: 1193.5s
Battles: 2555/7800 | Vs: nigo     | Win Rate (Last 50):  18.0% | Speed: 6,962 steps/s (128 fights/min) | Elapsed: 1194.6s
Battles: 2558/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,961 steps/s (128 fights/min) | Elapsed: 1196.0s
Battles: 2560/7800 | Vs: nigo     | Win Rate (Last 50):  16.0% | Speed: 6,961 steps/s (128 fights/min) | Elapsed: 1197.1s
Battles: 2563/7800 | Vs: x        | Win Rate (Last 50):  16.0% | Speed: 6,960 steps/s (128 fights/min) | Elapsed: 1198.6s
Battles: 2565/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,959 steps/s (128 fights/min) | Elapsed: 1199.7s
Battles: 2567/7800 | Vs: riderman | Win Rate (Last 50):  14.0% | Speed: 6,958 steps/s (128 fights/min) | Elapsed: 1200.8s
Battles: 2570/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,957 steps/s (128 fights/min) | Elapsed: 1202.3s
Battles: 2573/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,957 steps/s (128 fights/min) | Elapsed: 1203.9s
Battles: 2575/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,955 steps/s (128 fights/min) | Elapsed: 1205.0s
Battles: 2578/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,955 steps/s (128 fights/min) | Elapsed: 1206.5s
Battles: 2581/7800 | Vs: v3       | Win Rate (Last 50):  14.0% | Speed: 6,954 steps/s (128 fights/min) | Elapsed: 1207.9s
Battles: 2583/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,954 steps/s (128 fights/min) | Elapsed: 1208.9s
Battles: 2585/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,953 steps/s (128 fights/min) | Elapsed: 1210.0s
Battles: 2587/7800 | Vs: riderman | Win Rate (Last 50):  14.0% | Speed: 6,952 steps/s (128 fights/min) | Elapsed: 1211.0s
Battles: 2590/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,952 steps/s (128 fights/min) | Elapsed: 1212.5s
Battles: 2593/7800 | Vs: x        | Win Rate (Last 50):  12.0% | Speed: 6,952 steps/s (128 fights/min) | Elapsed: 1214.0s
Battles: 2595/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,950 steps/s (128 fights/min) | Elapsed: 1215.1s
Battles: 2597/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,949 steps/s (128 fights/min) | Elapsed: 1216.2s
Battles: 2599/7800 | Vs: amazon   | Win Rate (Last 50):  12.0% | Speed: 6,949 steps/s (128 fights/min) | Elapsed: 1217.2s
Battles: 2601/7800 | Vs: v3       | Win Rate (Last 50):  12.0% | Speed: 6,949 steps/s (128 fights/min) | Elapsed: 1218.3s
Battles: 2603/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,948 steps/s (128 fights/min) | Elapsed: 1219.3s
Battles: 2605/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,948 steps/s (128 fights/min) | Elapsed: 1220.4s
Battles: 2607/7800 | Vs: riderman | Win Rate (Last 50):  14.0% | Speed: 6,947 steps/s (128 fights/min) | Elapsed: 1221.5s
Battles: 2610/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,946 steps/s (128 fights/min) | Elapsed: 1223.0s
Battles: 2612/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,946 steps/s (128 fights/min) | Elapsed: 1224.1s
Battles: 2614/7800 | Vs: amazon   | Win Rate (Last 50):  14.0% | Speed: 6,944 steps/s (128 fights/min) | Elapsed: 1225.1s
Battles: 2616/7800 | Vs: v3       | Win Rate (Last 50):  14.0% | Speed: 6,944 steps/s (128 fights/min) | Elapsed: 1226.2s
Battles: 2618/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,943 steps/s (127 fights/min) | Elapsed: 1227.2s
Battles: 2621/7800 | Vs: v3       | Win Rate (Last 50):  14.0% | Speed: 6,942 steps/s (127 fights/min) | Elapsed: 1228.7s
Battles: 2623/7800 | Vs: x        | Win Rate (Last 50):  12.0% | Speed: 6,942 steps/s (127 fights/min) | Elapsed: 1229.7s
Battles: 2626/7800 | Vs: v3       | Win Rate (Last 50):  10.0% | Speed: 6,941 steps/s (127 fights/min) | Elapsed: 1231.3s
Battles: 2628/7800 | Vs: x        | Win Rate (Last 50):  10.0% | Speed: 6,941 steps/s (127 fights/min) | Elapsed: 1232.3s
Battles: 2630/7800 | Vs: nigo     | Win Rate (Last 50):  10.0% | Speed: 6,940 steps/s (127 fights/min) | Elapsed: 1233.4s
Battles: 2633/7800 | Vs: x        | Win Rate (Last 50):  10.0% | Speed: 6,939 steps/s (127 fights/min) | Elapsed: 1234.9s
Battles: 2635/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,938 steps/s (127 fights/min) | Elapsed: 1236.0s
Battles: 2637/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,938 steps/s (127 fights/min) | Elapsed: 1237.0s
Battles: 2639/7800 | Vs: amazon   | Win Rate (Last 50):  16.0% | Speed: 6,937 steps/s (127 fights/min) | Elapsed: 1238.1s
Battles: 2642/7800 | Vs: riderman | Win Rate (Last 50):  16.0% | Speed: 6,936 steps/s (127 fights/min) | Elapsed: 1239.6s
Battles: 2645/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,935 steps/s (127 fights/min) | Elapsed: 1241.0s
Battles: 2647/7800 | Vs: riderman | Win Rate (Last 50):  14.0% | Speed: 6,935 steps/s (127 fights/min) | Elapsed: 1242.0s
Battles: 2650/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,934 steps/s (127 fights/min) | Elapsed: 1243.5s
Battles: 2652/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,933 steps/s (127 fights/min) | Elapsed: 1244.5s
Battles: 2654/7800 | Vs: amazon   | Win Rate (Last 50):  10.0% | Speed: 6,932 steps/s (127 fights/min) | Elapsed: 1245.6s
Battles: 2656/7800 | Vs: v3       | Win Rate (Last 50):  10.0% | Speed: 6,932 steps/s (127 fights/min) | Elapsed: 1246.6s
Battles: 2659/7800 | Vs: amazon   | Win Rate (Last 50):  10.0% | Speed: 6,931 steps/s (127 fights/min) | Elapsed: 1248.1s
Battles: 2661/7800 | Vs: v3       | Win Rate (Last 50):  10.0% | Speed: 6,930 steps/s (127 fights/min) | Elapsed: 1249.2s
Battles: 2664/7800 | Vs: amazon   | Win Rate (Last 50):   8.0% | Speed: 6,929 steps/s (127 fights/min) | Elapsed: 1250.7s
Battles: 2667/7800 | Vs: riderman | Win Rate (Last 50):  10.0% | Speed: 6,929 steps/s (127 fights/min) | Elapsed: 1252.2s
Battles: 2670/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,928 steps/s (127 fights/min) | Elapsed: 1253.7s
Battles: 2672/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,927 steps/s (127 fights/min) | Elapsed: 1254.9s
Battles: 2675/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,926 steps/s (127 fights/min) | Elapsed: 1256.4s
Battles: 2678/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,925 steps/s (127 fights/min) | Elapsed: 1257.9s
Battles: 2680/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,925 steps/s (127 fights/min) | Elapsed: 1258.9s
Battles: 2682/7800 | Vs: riderman | Win Rate (Last 50):  14.0% | Speed: 6,924 steps/s (127 fights/min) | Elapsed: 1260.0s
Battles: 2684/7800 | Vs: amazon   | Win Rate (Last 50):  14.0% | Speed: 6,923 steps/s (127 fights/min) | Elapsed: 1261.2s
Battles: 2686/7800 | Vs: v3       | Win Rate (Last 50):  14.0% | Speed: 6,923 steps/s (127 fights/min) | Elapsed: 1262.2s
Battles: 2689/7800 | Vs: amazon   | Win Rate (Last 50):  12.0% | Speed: 6,922 steps/s (127 fights/min) | Elapsed: 1263.6s
Battles: 2692/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,921 steps/s (127 fights/min) | Elapsed: 1265.1s
Battles: 2694/7800 | Vs: amazon   | Win Rate (Last 50):  16.0% | Speed: 6,919 steps/s (127 fights/min) | Elapsed: 1266.4s
Battles: 2696/7800 | Vs: v3       | Win Rate (Last 50):  18.0% | Speed: 6,918 steps/s (127 fights/min) | Elapsed: 1267.5s
Battles: 2698/7800 | Vs: x        | Win Rate (Last 50):  18.0% | Speed: 6,918 steps/s (127 fights/min) | Elapsed: 1268.6s
Battles: 2701/7800 | Vs: v3       | Win Rate (Last 50):  18.0% | Speed: 6,917 steps/s (127 fights/min) | Elapsed: 1270.0s
Battles: 2703/7800 | Vs: x        | Win Rate (Last 50):  18.0% | Speed: 6,916 steps/s (127 fights/min) | Elapsed: 1271.3s
Battles: 2706/7800 | Vs: v3       | Win Rate (Last 50):  18.0% | Speed: 6,916 steps/s (127 fights/min) | Elapsed: 1272.7s
Battles: 2708/7800 | Vs: x        | Win Rate (Last 50):  20.0% | Speed: 6,915 steps/s (127 fights/min) | Elapsed: 1273.9s
Battles: 2710/7800 | Vs: nigo     | Win Rate (Last 50):  20.0% | Speed: 6,914 steps/s (127 fights/min) | Elapsed: 1274.9s
Battles: 2712/7800 | Vs: riderman | Win Rate (Last 50):  20.0% | Speed: 6,913 steps/s (127 fights/min) | Elapsed: 1276.1s
Battles: 2714/7800 | Vs: amazon   | Win Rate (Last 50):  24.0% | Speed: 6,912 steps/s (127 fights/min) | Elapsed: 1277.3s
Battles: 2716/7800 | Vs: v3       | Win Rate (Last 50):  22.0% | Speed: 6,911 steps/s (127 fights/min) | Elapsed: 1278.4s
Battles: 2718/7800 | Vs: x        | Win Rate (Last 50):  22.0% | Speed: 6,910 steps/s (127 fights/min) | Elapsed: 1279.4s
Battles: 2720/7800 | Vs: nigo     | Win Rate (Last 50):  20.0% | Speed: 6,910 steps/s (127 fights/min) | Elapsed: 1280.5s
Battles: 2722/7800 | Vs: riderman | Win Rate (Last 50):  20.0% | Speed: 6,909 steps/s (127 fights/min) | Elapsed: 1281.6s
Battles: 2724/7800 | Vs: amazon   | Win Rate (Last 50):  18.0% | Speed: 6,909 steps/s (127 fights/min) | Elapsed: 1282.7s
Battles: 2727/7800 | Vs: riderman | Win Rate (Last 50):  18.0% | Speed: 6,908 steps/s (127 fights/min) | Elapsed: 1284.2s
Battles: 2729/7800 | Vs: amazon   | Win Rate (Last 50):  18.0% | Speed: 6,907 steps/s (127 fights/min) | Elapsed: 1285.2s
Battles: 2731/7800 | Vs: v3       | Win Rate (Last 50):  18.0% | Speed: 6,907 steps/s (127 fights/min) | Elapsed: 1286.3s
Battles: 2733/7800 | Vs: x        | Win Rate (Last 50):  16.0% | Speed: 6,905 steps/s (127 fights/min) | Elapsed: 1287.4s
Battles: 2735/7800 | Vs: nigo     | Win Rate (Last 50):  16.0% | Speed: 6,905 steps/s (127 fights/min) | Elapsed: 1288.5s
Battles: 2738/7800 | Vs: x        | Win Rate (Last 50):  16.0% | Speed: 6,904 steps/s (127 fights/min) | Elapsed: 1290.0s
Battles: 2741/7800 | Vs: v3       | Win Rate (Last 50):  16.0% | Speed: 6,903 steps/s (127 fights/min) | Elapsed: 1291.5s
Battles: 2743/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,903 steps/s (127 fights/min) | Elapsed: 1292.5s
Battles: 2745/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,902 steps/s (127 fights/min) | Elapsed: 1293.5s
Battles: 2747/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,902 steps/s (127 fights/min) | Elapsed: 1294.6s
Battles: 2750/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,901 steps/s (127 fights/min) | Elapsed: 1296.0s
Battles: 2752/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,900 steps/s (127 fights/min) | Elapsed: 1297.0s
Battles: 2755/7800 | Vs: nigo     | Win Rate (Last 50):  16.0% | Speed: 6,899 steps/s (127 fights/min) | Elapsed: 1298.5s
Battles: 2757/7800 | Vs: riderman | Win Rate (Last 50):  16.0% | Speed: 6,898 steps/s (127 fights/min) | Elapsed: 1299.6s
Battles: 2759/7800 | Vs: amazon   | Win Rate (Last 50):  14.0% | Speed: 6,898 steps/s (127 fights/min) | Elapsed: 1300.6s
Battles: 2761/7800 | Vs: v3       | Win Rate (Last 50):  14.0% | Speed: 6,897 steps/s (127 fights/min) | Elapsed: 1301.7s
Battles: 2764/7800 | Vs: amazon   | Win Rate (Last 50):  10.0% | Speed: 6,897 steps/s (127 fights/min) | Elapsed: 1303.2s
Battles: 2766/7800 | Vs: v3       | Win Rate (Last 50):  10.0% | Speed: 6,896 steps/s (127 fights/min) | Elapsed: 1304.4s
Battles: 2769/7800 | Vs: amazon   | Win Rate (Last 50):  10.0% | Speed: 6,895 steps/s (127 fights/min) | Elapsed: 1305.9s
Battles: 2771/7800 | Vs: v3       | Win Rate (Last 50):  10.0% | Speed: 6,894 steps/s (127 fights/min) | Elapsed: 1307.1s
Battles: 2774/7800 | Vs: amazon   | Win Rate (Last 50):  12.0% | Speed: 6,893 steps/s (127 fights/min) | Elapsed: 1308.5s
Battles: 2776/7800 | Vs: v3       | Win Rate (Last 50):  12.0% | Speed: 6,893 steps/s (127 fights/min) | Elapsed: 1309.6s
Battles: 2778/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,892 steps/s (127 fights/min) | Elapsed: 1310.7s
Battles: 2781/7800 | Vs: v3       | Win Rate (Last 50):  14.0% | Speed: 6,891 steps/s (127 fights/min) | Elapsed: 1312.1s
Battles: 2784/7800 | Vs: amazon   | Win Rate (Last 50):  14.0% | Speed: 6,891 steps/s (127 fights/min) | Elapsed: 1313.6s
Battles: 2786/7800 | Vs: v3       | Win Rate (Last 50):  14.0% | Speed: 6,890 steps/s (127 fights/min) | Elapsed: 1314.7s
Battles: 2788/7800 | Vs: x        | Win Rate (Last 50):  14.0% | Speed: 6,889 steps/s (127 fights/min) | Elapsed: 1315.9s
Battles: 2790/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,888 steps/s (127 fights/min) | Elapsed: 1317.0s
Battles: 2792/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,887 steps/s (127 fights/min) | Elapsed: 1318.1s
Battles: 2795/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,886 steps/s (127 fights/min) | Elapsed: 1319.7s
Battles: 2797/7800 | Vs: riderman | Win Rate (Last 50):  14.0% | Speed: 6,886 steps/s (127 fights/min) | Elapsed: 1320.8s
Battles: 2799/7800 | Vs: amazon   | Win Rate (Last 50):  12.0% | Speed: 6,885 steps/s (127 fights/min) | Elapsed: 1321.9s
Battles: 2801/7800 | Vs: v3       | Win Rate (Last 50):  12.0% | Speed: 6,885 steps/s (127 fights/min) | Elapsed: 1323.0s
Battles: 2803/7800 | Vs: x        | Win Rate (Last 50):  12.0% | Speed: 6,884 steps/s (127 fights/min) | Elapsed: 1324.0s
Battles: 2805/7800 | Vs: nigo     | Win Rate (Last 50):   8.0% | Speed: 6,884 steps/s (127 fights/min) | Elapsed: 1325.1s
Battles: 2807/7800 | Vs: riderman | Win Rate (Last 50):   8.0% | Speed: 6,883 steps/s (127 fights/min) | Elapsed: 1326.1s
Battles: 2809/7800 | Vs: amazon   | Win Rate (Last 50):   8.0% | Speed: 6,882 steps/s (126 fights/min) | Elapsed: 1327.3s
Battles: 2811/7800 | Vs: v3       | Win Rate (Last 50):   8.0% | Speed: 6,881 steps/s (126 fights/min) | Elapsed: 1328.6s
Battles: 2814/7800 | Vs: amazon   | Win Rate (Last 50):  12.0% | Speed: 6,881 steps/s (126 fights/min) | Elapsed: 1330.0s
Battles: 2817/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,880 steps/s (126 fights/min) | Elapsed: 1331.6s
Battles: 2819/7800 | Vs: amazon   | Win Rate (Last 50):  12.0% | Speed: 6,879 steps/s (126 fights/min) | Elapsed: 1332.6s
Battles: 2821/7800 | Vs: v3       | Win Rate (Last 50):  12.0% | Speed: 6,879 steps/s (126 fights/min) | Elapsed: 1333.6s
Battles: 2823/7800 | Vs: x        | Win Rate (Last 50):  12.0% | Speed: 6,878 steps/s (126 fights/min) | Elapsed: 1334.8s
Battles: 2826/7800 | Vs: v3       | Win Rate (Last 50):  12.0% | Speed: 6,878 steps/s (126 fights/min) | Elapsed: 1336.2s
Battles: 2828/7800 | Vs: x        | Win Rate (Last 50):  10.0% | Speed: 6,877 steps/s (126 fights/min) | Elapsed: 1337.3s
Battles: 2830/7800 | Vs: nigo     | Win Rate (Last 50):  10.0% | Speed: 6,876 steps/s (126 fights/min) | Elapsed: 1338.5s
Battles: 2832/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,875 steps/s (126 fights/min) | Elapsed: 1339.7s
Battles: 2835/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,875 steps/s (126 fights/min) | Elapsed: 1341.1s
Battles: 2837/7800 | Vs: riderman | Win Rate (Last 50):  14.0% | Speed: 6,874 steps/s (126 fights/min) | Elapsed: 1342.1s
Battles: 2839/7800 | Vs: amazon   | Win Rate (Last 50):  14.0% | Speed: 6,873 steps/s (126 fights/min) | Elapsed: 1343.2s
Battles: 2841/7800 | Vs: v3       | Win Rate (Last 50):  14.0% | Speed: 6,873 steps/s (126 fights/min) | Elapsed: 1344.3s
Battles: 2843/7800 | Vs: x        | Win Rate (Last 50):  12.0% | Speed: 6,872 steps/s (126 fights/min) | Elapsed: 1345.4s
Battles: 2846/7800 | Vs: v3       | Win Rate (Last 50):  12.0% | Speed: 6,872 steps/s (126 fights/min) | Elapsed: 1346.9s
Battles: 2849/7800 | Vs: amazon   | Win Rate (Last 50):  12.0% | Speed: 6,870 steps/s (126 fights/min) | Elapsed: 1348.5s
Battles: 2851/7800 | Vs: v3       | Win Rate (Last 50):  12.0% | Speed: 6,870 steps/s (126 fights/min) | Elapsed: 1349.5s
Battles: 2853/7800 | Vs: x        | Win Rate (Last 50):  12.0% | Speed: 6,869 steps/s (126 fights/min) | Elapsed: 1350.6s
Battles: 2855/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,869 steps/s (126 fights/min) | Elapsed: 1351.7s
Battles: 2858/7800 | Vs: x        | Win Rate (Last 50):  12.0% | Speed: 6,868 steps/s (126 fights/min) | Elapsed: 1353.3s
Battles: 2860/7800 | Vs: nigo     | Win Rate (Last 50):  14.0% | Speed: 6,868 steps/s (126 fights/min) | Elapsed: 1354.3s
Battles: 2862/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,867 steps/s (126 fights/min) | Elapsed: 1355.4s
Battles: 2865/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,867 steps/s (126 fights/min) | Elapsed: 1356.8s
Battles: 2868/7800 | Vs: x        | Win Rate (Last 50):  12.0% | Speed: 6,866 steps/s (126 fights/min) | Elapsed: 1358.3s
Battles: 2870/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,864 steps/s (126 fights/min) | Elapsed: 1359.5s
Battles: 2872/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,863 steps/s (126 fights/min) | Elapsed: 1360.8s
Battles: 2874/7800 | Vs: amazon   | Win Rate (Last 50):  10.0% | Speed: 6,863 steps/s (126 fights/min) | Elapsed: 1361.8s
Battles: 2877/7800 | Vs: riderman | Win Rate (Last 50):  10.0% | Speed: 6,862 steps/s (126 fights/min) | Elapsed: 1363.3s
Battles: 2880/7800 | Vs: nigo     | Win Rate (Last 50):  12.0% | Speed: 6,862 steps/s (126 fights/min) | Elapsed: 1364.7s
Battles: 2882/7800 | Vs: riderman | Win Rate (Last 50):  10.0% | Speed: 6,861 steps/s (126 fights/min) | Elapsed: 1365.9s
Battles: 2884/7800 | Vs: amazon   | Win Rate (Last 50):  10.0% | Speed: 6,860 steps/s (126 fights/min) | Elapsed: 1367.1s
Battles: 2886/7800 | Vs: v3       | Win Rate (Last 50):  10.0% | Speed: 6,860 steps/s (126 fights/min) | Elapsed: 1368.1s
Battles: 2888/7800 | Vs: x        | Win Rate (Last 50):  10.0% | Speed: 6,858 steps/s (126 fights/min) | Elapsed: 1369.2s
Battles: 2891/7800 | Vs: v3       | Win Rate (Last 50):  12.0% | Speed: 6,857 steps/s (126 fights/min) | Elapsed: 1370.7s
Battles: 2894/7800 | Vs: amazon   | Win Rate (Last 50):  12.0% | Speed: 6,856 steps/s (126 fights/min) | Elapsed: 1372.3s
Battles: 2897/7800 | Vs: riderman | Win Rate (Last 50):  12.0% | Speed: 6,856 steps/s (126 fights/min) | Elapsed: 1373.8s
Battles: 2899/7800 | Vs: amazon   | Win Rate (Last 50):  14.0% | Speed: 6,856 steps/s (126 fights/min) | Elapsed: 1374.8s
Battles: 2901/7800 | Vs: v3       | Win Rate (Last 50):  14.0% | Speed: 6,855 steps/s (126 fights/min) | Elapsed: 1376.1s
Battles: 2903/7800 | Vs: x        | Win Rate (Last 50):  16.0% | Speed: 6,853 steps/s (126 fights/min) | Elapsed: 1377.4s
